window_id,device_id,attack_probability,anomaly_score,vulnerability_score,topology_exposure,asset_criticality,recency_score,dynamic_risk_score,risk_rank
84,WEB-SERVER-01,0.9313593,1.0,0.4,0.8105466302413596,0.75,0.9689922480620154,0.81014970483078,1
85,WEB-SERVER-01,0.9870825,0.8603038624014495,0.4,0.8105466302413596,0.75,0.9198966408268734,0.7879716074427137,1
86,WEB-SERVER-01,0.99202466,0.9369775833320214,0.4,0.8105466302413596,0.75,0.9767441860465116,0.8110488432883943,1
87,WEB-SERVER-01,0.98930013,0.8696118390053309,0.4,0.8105466302413596,0.75,0.9715762273901809,0.798505809706164,1
88,WEB-SERVER-01,0.97835344,0.8661695122785176,0.4,0.8105466302413596,0.75,1.0,0.8008449305469071,1
89,WEB-SERVER-01,0.94321394,0.8029137763888294,0.4,0.8105466302413596,0.75,0.9715762273901809,0.7797084388819604,1
90,WEB-SERVER-01,0.9958507,0.8776674231735783,0.4,0.8105466302413596,0.75,0.917312661498708,0.7918962427961493,1
91,WEB-SERVER-01,0.9894132,0.9180584785569991,0.4,0.8105466302413596,0.75,0.9741602067183462,0.8070297628217131,1
92,WEB-SERVER-01,0.91925466,0.9847571196278535,0.4,0.8105466302413596,0.75,0.9302325581395349,0.7991318380366295,1
93,WEB-SERVER-01,0.93390924,0.9333619082883002,0.4,0.8105466302413596,0.75,0.9715762273901809,0.7998990005507728,1
94,WEB-SERVER-01,0.8957413,0.9717450486692478,0.4,0.8105466302413596,0.75,0.9741602067183462,0.8003655332208102,1
95,WEB-SERVER-01,0.8689786,0.9615374399976184,0.4,0.8105466302413596,0.75,0.9457364341085271,0.7894665305879417,1
96,WEB-SERVER-01,0.7790782,0.578991061020192,0.4,0.24609639339331815,0.75,0.002583979328165375,0.45945826988333244,1
